aircraft_type,altitude_bin,number_struck,number_struck_actual,flight_date,engines,origin_state,flight_phase,wildlife_size,conditions_sky,wildlife_species,pilot_warned,altitude,is_high_altitude,flight_year,flight_month,airport_name_clean,latitude,longitude,elevation_ft,nearest_turbine_km,state_abbr,Station_ID,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa,is_migration_season,risk_level,risk_target
Airplane,"(200, 400]",1,1,2008-03-03,2.0,New York,Climb,Medium,Overcast,Common goldeneye,False,300,True,2008,3,SYRACUSE HANCOCK INTL,43.11119842529297,-76.1063003540039,421.0,30.07276586498391,NY,KJFK_New_York,12.6,86.0,25.4,15.45,0.0,1014.7,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-03-07,2.0,Illinois,Take-off run,Medium,Some Cloud,Red-tailed hawk,True,0,True,2008,3,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,1.0,95.0,8.9,14.4,0.0,1014.9,1,Medium,1
Airplane,"(600, 1000]",1,1,2008-03-14,2.0,Illinois,Climb,Small,Some Cloud,Mourning dove,False,1000,True,2008,3,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,7.949999999999999,50.5,10.1,15.5,0.0,1011.3,1,Low,0
Airplane,"(400, 600]",1,1,2008-03-19,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,500,False,2008,3,DURANGO-LA PLATA CO,37.151501,-107.753998,6685.0,266.94691621542705,CO,KDEN_Denver,14.6,57.5,5.75,12.75,3.1,1012.05,1,Low,0
Airplane,"(1000, 2000]",1,1,2008-03-23,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,1500,False,2008,3,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,23.3,52.0,3.65,12.55,0.0,1013.8,1,Low,0
Airplane,"(-1, 0]",1,1,2008-03-25,2.0,New York,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2008,3,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,17.5,35.0,7.35,9.95,0.0,1008.15,1,Low,0
Airplane,"(-1, 0]",1,1,2008-03-26,2.0,Colorado,Take-off run,Medium,No Cloud,Red-tailed hawk,True,0,False,2008,3,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,19.1,82.5,15.75,14.8,0.0,1018.8,1,High,2
Airplane,"(-1, 0]",1,1,2008-03-27,2.0,Colorado,Take-off run,Small,Some Cloud,Unknown bird - small,False,0,True,2008,3,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,7.866666666666667,59.66666666666666,8.133333333333333,9.966666666666669,1.3,1014.3,1,High,2
Airplane,"(3000, 5000]",1,1,2008-04-02,4.0,Illinois,Approach,Large,No Cloud,Unknown bird - large,False,4500,False,2008,4,GREATER ROCKFORD,42.1954,-89.097198,742.0,37.23938268045538,IL,KORD_Chicago,3.8,73.66666666666667,8.5,11.466666666666669,0.2,1010.7333333333332,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-04-06,2.0,Colorado,Take-off run,Small,No Cloud,American robin,True,0,True,2008,4,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,7.800000000000001,48.0,8.450000000000001,13.25,0.0,1015.65,1,Medium,1
Airplane,"(30, 50]",1,1,2008-04-07,2.0,New York,Approach,Medium,Overcast,Herring gull,True,50,True,2008,4,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,9.1,57.0,7.399999999999999,11.766666666666667,0.0,1007.8333333333334,1,Low,0
Airplane,"(50, 100]",1,1,2008-04-09,2.0,New York,Approach,Medium,Some Cloud,Herring gull,False,60,True,2008,4,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,16.25,90.5,10.35,12.65,0.0,1016.2,1,Low,0
Airplane,"(100, 200]",1,1,2008-04-14,2.0,Illinois,Climb,Small,No Cloud,Unknown bird - small,True,200,False,2008,4,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,19.5,56.0,9.45,16.1,0.0,1014.45,1,Medium,1
Airplane,"(1000, 2000]",1,1,2008-04-15,2.0,New York,Approach,Small,No Cloud,Northern flicker,False,1250,False,2008,4,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,-0.55,75.0,25.55,15.75,0.6,1009.1,1,Low,0
Airplane,"(200, 400]",1,1,2008-04-16,2.0,Illinois,Approach,Medium,Overcast,Unknown bird - medium,False,400,False,2008,4,GREATER ROCKFORD,42.1954,-89.097198,742.0,37.23938268045538,IL,KORD_Chicago,21.85,93.0,13.4,13.1,0.0,1012.65,1,Medium,1
Airplane,"(100, 200]",1,1,2008-04-18,2.0,Illinois,Approach,Small,Overcast,Unknown bird - small,False,200,True,2008,4,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,4.666666666666667,71.0,5.833333333333333,14.0,0.0,1008.9,1,Low,0
Airplane,"(0, 10]",1,1,2008-04-20,2.0,Colorado,Climb,Small,No Cloud,Rock pigeon,False,10,False,2008,4,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,4.6,43.0,3.5,13.3,0.0,1010.4,1,Low,0
Airplane,"(5000, 18000]",1,1,2008-04-21,2.0,Illinois,Descent,Small,No Cloud,Unknown bird - small,False,8000,True,2008,4,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,21.8,34.0,6.0,13.75,0.0,1010.1,1,Low,0
Airplane,"(10, 30]",1,1,2008-04-21,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,20,False,2008,4,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,2.6,61.0,9.55,15.2,0.0,1022.2,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-04-22,2.0,New York,Landing Roll,Small,Some Cloud,Killdeer,True,0,True,2008,4,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,1.0499999999999998,75.0,12.5,16.1,0.0,1016.55,1,High,2
Airplane,"(200, 400]",1,1,2008-04-24,4.0,New York,Approach,Large,No Cloud,Double-crested cormorant,True,300,False,2008,4,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,4.233333333333333,80.33333333333333,11.2,13.833333333333334,0.0,1007.0333333333332,1,Medium,1
Airplane,"(1000, 2000]",1,1,2008-04-24,2.0,Illinois,Approach,Medium,Some Cloud,Unknown bird - medium,False,2000,True,2008,4,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,17.3,62.0,7.866666666666667,13.133333333333333,0.0,1011.4,1,Medium,1
Airplane,"(30, 50]",1,1,2008-04-26,2.0,New York,Approach,Medium,No Cloud,Unknown bird - medium,False,50,False,2008,4,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,6.35,79.5,4.4,14.5,0.7,1014.75,1,Low,0
Airplane,"(2000, 3000]",1,1,2008-04-27,2.0,Illinois,Approach,Medium,Overcast,Unknown bird - medium,False,2400,True,2008,4,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,17.5,63.0,25.05,9.75,0.0,1016.75,1,Medium,1
Airplane,"(600, 1000]",1,1,2008-04-29,2.0,Colorado,Climb,Medium,No Cloud,Unknown bird - medium,False,900,False,2008,4,CENTENNIAL ARPT,39.57009888,-104.848999,5885.0,22.177781438130427,CO,KDEN_Denver,4.966666666666666,68.0,7.733333333333333,14.966666666666669,0.0,1012.5,1,Low,0
Airplane,"(50, 100]",1,1,2008-05-02,2.0,New York,Approach,Small,Overcast,Unknown bird - small,True,100,True,2008,5,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,4.4,98.5,5.699999999999999,14.8,0.0,1014.65,1,Low,0
Airplane,"(100, 200]",1,1,2008-05-05,2.0,New York,Approach,Medium,No Cloud,Unknown bird - medium,False,200,False,2008,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,17.233333333333334,62.0,15.766666666666666,14.9,3.1,1011.7,1,Medium,1
Airplane,"(100, 200]",1,1,2008-05-08,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,False,200,True,2008,5,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,11.0,53.5,4.05,15.2,0.9,1021.3,1,Low,0
Airplane,"(200, 400]",1,1,2008-05-08,2.0,New York,Climb,Medium,Overcast,Ring-billed gull,True,300,False,2008,5,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,14.75,67.0,9.2,15.4,0.0,1007.2,1,Medium,1
Airplane,"(50, 100]",1,1,2008-05-08,2.0,Colorado,Climb,Small,Some Cloud,Unknown bird - small,True,100,False,2008,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,5.199999999999999,73.5,7.65,16.05,0.0,1021.25,1,Medium,1
Airplane,"(200, 400]",1,1,2008-05-09,2.0,Colorado,Climb,Small,No Cloud,Unknown bird - small,False,250,False,2008,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,9.95,36.0,5.55,12.75,0.0,1015.0,1,Low,0
Airplane,"(400, 600]",1,1,2008-05-11,2.0,New York,Climb,Small,No Cloud,Unknown bird - small,False,600,False,2008,5,GREATER ROCHESTER INTL,43.1189,-77.672401,559.0,27.86996070509405,NY,KJFK_New_York,2.750000000000001,40.0,7.2,15.55,0.5,1013.4,1,Low,0
Airplane,"(10, 30]",1,1,2008-05-12,2.0,Illinois,Climb,Small,No Cloud,Unknown bird - small,False,30,True,2008,5,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,11.6,35.0,7.4,11.1,2.3,1013.4,1,Medium,1
Airplane,"(30, 50]",1,1,2008-05-14,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,50,False,2008,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,17.45,78.0,12.3,12.6,0.0,1009.45,1,Low,0
Airplane,"(-1, 0]",1,1,2008-05-14,2.0,Colorado,Take-off run,Small,No Cloud,Unknown bird - small,False,0,True,2008,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,7.5,84.0,6.6,10.4,0.0,1011.05,1,Medium,1
Airplane,"(600, 1000]",1,1,2008-05-15,2.0,New York,Climb,Small,No Cloud,Unknown bird - small,False,800,False,2008,5,LAGUARDIA NY,40.777199,-73.872597,21.0,268.82670826154464,NY,KJFK_New_York,9.85,80.0,3.7,14.3,2.2,1019.2,1,Low,0
Airplane,"(200, 400]",1,1,2008-05-15,2.0,New York,Approach,Small,Some Cloud,Unknown bird - small,True,400,True,2008,5,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,9.85,80.0,3.7,14.3,2.2,1019.2,1,Low,0
Airplane,"(2000, 3000]",1,1,2008-05-16,2.0,Illinois,Approach,Medium,Some Cloud,Unknown bird - medium,False,3000,True,2008,5,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,8.766666666666667,62.333333333333336,8.266666666666667,12.533333333333331,0.0,1015.6666666666666,1,Medium,1
Airplane,"(50, 100]",1,1,2008-05-19,2.0,Illinois,Approach,Small,Some Cloud,Unknown bird - small,False,100,True,2008,5,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,4.2,39.5,15.65,10.9,0.0,1008.9,1,High,2
Airplane,"(-1, 0]",1,1,2008-05-20,2.0,Colorado,Landing Roll,Small,Some Cloud,Unknown bird - small,True,0,False,2008,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,-0.7000000000000002,69.5,4.35,13.65,0.0,1010.95,1,Medium,1
Airplane,"(200, 400]",1,1,2008-05-20,2.0,New York,Approach,Small,No Cloud,Lincoln's sparrow,False,300,False,2008,5,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,16.95,78.5,14.3,16.1,0.0,1015.35,1,Low,0
Airplane,"(-1, 0]",1,1,2008-05-23,1.0,Illinois,Take-off run,Large,Overcast,Canada goose,False,0,False,2008,5,BOLINGBROOKS CLOW INTL,41.6959991455,-88.12920379639999,670.0,36.20704496721907,IL,KORD_Chicago,15.45,58.0,14.6,11.7,0.0,1016.9,1,High,2
Airplane,"(-1, 0]",1,1,2008-05-26,2.0,Colorado,Take-off run,Small,Some Cloud,Unknown bird - small,False,0,False,2008,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,8.45,63.0,28.3,14.75,0.0,1011.7,1,Medium,1
Airplane,"(100, 200]",1,1,2008-05-28,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,200,True,2008,5,ALBANY INTL,42.748299,-73.801697,285.0,94.50065050780267,NY,KJFK_New_York,13.85,41.0,6.9,13.4,0.0,1014.6,1,Low,0
Airplane,"(-1, 0]",1,1,2008-05-29,2.0,New York,Take-off run,Medium,No Cloud,Ring-billed gull,True,0,False,2008,5,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,0.1500000000000003,65.5,13.25,14.1,0.0,1019.3,1,High,2
Airplane,"(5000, 18000]",1,1,2008-05-30,2.0,Colorado,Descent,Small,No Cloud,Unknown bird - small,False,10000,False,2008,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,15.85,65.0,4.5,12.3,0.0,1010.4,1,Low,0
Airplane,"(-1, 0]",1,1,2008-05-30,2.0,Colorado,Take-off run,Small,No Cloud,Unknown bird - small,False,0,True,2008,5,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,15.85,65.0,4.5,12.3,0.0,1010.4,1,Medium,1
Airplane,"(2000, 3000]",1,1,2008-06-01,2.0,Colorado,Approach,Medium,No Cloud,Unknown bird - medium,False,3000,False,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,20.2,67.33333333333333,5.233333333333333,14.466666666666669,0.9,1013.7333333333332,1,Low,0
Airplane,"(-1, 0]",1,1,2008-06-03,2.0,Colorado,Landing Roll,Small,No Cloud,Meadowlarks,False,0,False,2008,6,COLORADO SPRINGS MUNICIPAL,38.805801,-104.700996,6187.0,38.3672452711314,CO,KDEN_Denver,8.65,51.0,8.0,11.65,0.0,1017.05,1,High,2
Airplane,"(600, 1000]",1,1,2008-06-05,2.0,Illinois,Approach,Small,Some Cloud,Unknown bird - small,False,1000,False,2008,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,14.85,41.0,2.4,14.6,0.0,1008.5,1,Low,0
Airplane,"(-1, 0]",1,1,2008-06-05,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,False,2008,6,DURANGO-LA PLATA CO,37.151501,-107.753998,6685.0,266.94691621542705,CO,KDEN_Denver,16.6,70.0,17.0,13.8,2.3,1013.25,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-06-07,2.0,New York,Landing Roll,Small,Some Cloud,European starling,True,0,False,2008,6,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,18.633333333333333,44.333333333333336,9.366666666666667,14.066666666666668,0.0,1014.1,1,High,2
Airplane,"(400, 600]",1,1,2008-06-10,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,True,500,False,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,-0.55,57.5,7.15,12.5,1.2,1014.05,1,Low,0
Airplane,"(600, 1000]",1,1,2008-06-14,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,800,True,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,6.75,32.5,7.449999999999999,12.85,0.0,1023.85,1,Low,0
Airplane,"(0, 10]",1,1,2008-06-14,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,10,True,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,6.75,32.5,7.449999999999999,12.85,0.0,1023.85,1,Low,0
Airplane,"(30, 50]",1,1,2008-06-15,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,40,False,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,10.35,57.0,5.9,13.2,0.0,1012.6,1,Low,0
Airplane,"(400, 600]",1,1,2008-06-16,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,True,500,True,2008,6,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,17.2,62.5,6.550000000000001,14.15,3.5,1009.05,1,Low,0
Airplane,"(-1, 0]",1,1,2008-06-18,2.0,Colorado,Take-off run,Small,Some Cloud,Killdeer,False,0,False,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,21.7,87.66666666666667,5.433333333333334,12.2,0.0,1014.1666666666666,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-06-20,4.0,Illinois,Take-off run,Medium,Overcast,Red-tailed hawk,True,0,False,2008,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,10.1,74.0,7.199999999999999,9.4,1.4,1011.6,1,High,2
Airplane,"(-1, 0]",1,1,2008-06-23,2.0,Colorado,Landing Roll,Small,Some Cloud,Unknown bird - small,False,0,False,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,7.466666666666666,46.0,8.333333333333334,13.1,0.9,1020.5,1,High,2
Airplane,"(-1, 0]",1,1,2008-06-25,2.0,New York,Landing Roll,Medium,No Cloud,Ring-billed gull,True,0,False,2008,6,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,15.1,45.0,17.200000000000003,10.75,0.0,1010.85,1,High,2
Airplane,"(-1, 0]",1,1,2008-06-26,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,True,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,-2.6,67.5,4.3500000000000005,13.35,0.0,1004.5,1,Medium,1
Airplane,"(1000, 2000]",1,1,2008-06-28,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,False,1500,True,2008,6,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,14.35,57.5,16.75,11.2,0.0,1015.8,1,Medium,1
Airplane,"(30, 50]",1,1,2008-06-30,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,True,50,False,2008,6,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,23.55,64.0,5.55,11.1,1.7,1008.7,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-06-30,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,True,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,7.0,75.0,13.95,12.2,0.0,1018.35,1,High,2
Airplane,"(-1, 0]",1,1,2008-06-30,2.0,New York,Landing Roll,Small,Overcast,Unknown bird - small,True,0,False,2008,6,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,1.0500000000000007,64.0,3.65,14.9,0.0,1019.5,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-06-30,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,True,2008,6,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,7.0,75.0,13.95,12.2,0.0,1018.35,1,High,2
Airplane,"(400, 600]",1,1,2008-07-01,2.0,Illinois,Approach,Medium,Some Cloud,Unknown bird - medium,False,500,True,2008,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,7.15,74.5,17.15,11.55,0.0,1006.4,1,Medium,1
Airplane,"(30, 50]",1,1,2008-07-01,2.0,New York,Approach,Medium,Some Cloud,Unknown bird - medium,True,50,True,2008,7,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,0.65,76.0,10.8,14.45,2.8,1010.15,1,Low,0
Airplane,"(-1, 0]",1,1,2008-07-01,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,True,0,True,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,6.75,79.5,18.25,12.65,7.5,1014.1,1,High,2
Airplane,"(100, 200]",1,1,2008-07-02,2.0,New York,Approach,Medium,Some Cloud,Unknown bird - medium,True,200,False,2008,7,JOHN F KENNEDY INTL,40.639447,-73.779317,13.0,285.81600722845906,NY,KJFK_New_York,20.45,61.5,3.6,13.25,0.1,1017.1,1,Low,0
Airplane,"(100, 200]",1,1,2008-07-02,2.0,Illinois,Approach,Small,No Cloud,Unknown bird - small,True,200,True,2008,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,16.25,48.5,11.7,15.75,0.0,1020.8,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-03,2.0,New York,Landing Roll,Small,Some Cloud,Unknown bird - small,True,0,False,2008,7,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,17.7,93.0,10.9,15.6,0.0,1012.7,1,Medium,1
Airplane,"(1000, 2000]",1,1,2008-07-03,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,2000,True,2008,7,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,17.7,93.0,10.9,15.6,0.0,1012.7,1,Low,0
Airplane,"(-1, 0]",1,1,2008-07-05,2.0,Colorado,Landing Roll,Small,No Cloud,Unknown bird - small,False,0,False,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,12.8,42.0,12.15,12.65,0.0,1017.4,1,High,2
Airplane,"(-1, 0]",1,1,2008-07-05,2.0,New York,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2008,7,BUFFALO-NIAGARA INTL,42.940498,-78.732201,728.0,16.688896633415297,NY,KJFK_New_York,10.95,88.0,25.45,14.5,0.0,1010.75,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-06,2.0,Colorado,Take-off run,Medium,No Cloud,Unknown bird - medium,False,0,False,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,16.25,48.5,5.85,16.1,0.1,1020.35,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-06,2.0,Colorado,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,16.25,48.5,5.85,16.1,0.1,1020.35,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-07,2.0,Colorado,Take-off run,Small,No Cloud,Unknown bird - small,False,0,False,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,17.950000000000003,75.0,10.55,13.95,0.0,1012.0,1,Medium,1
Airplane,"(30, 50]",1,1,2008-07-08,2.0,Colorado,Approach,Small,No Cloud,Unknown bird - small,False,50,False,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,8.2,50.5,10.05,14.6,0.0,1008.65,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-08,2.0,New York,Take-off run,Small,Overcast,European starling,True,0,False,2008,7,WESTCHESTER COUNTY ARPT,41.06700134277344,-73.70760345458984,439.0,243.3503200617849,NY,KJFK_New_York,9.95,94.0,16.25,11.15,0.0,1011.55,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-08,2.0,Illinois,Landing Roll,Small,Overcast,Barn swallow,True,0,False,2008,7,CHICAGO O'HARE INTL ARPT,41.9786,-87.9048,680.0,4.16460023622371,IL,KORD_Chicago,24.75,70.5,14.9,14.2,0.0,1013.05,1,High,2
Airplane,"(0, 10]",1,1,2008-07-08,2.0,New York,Approach,Small,No Cloud,Unknown bird - small,False,1,True,2008,7,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,9.95,94.0,16.25,11.15,0.0,1011.55,1,Medium,1
Airplane,"(100, 200]",1,1,2008-07-09,2.0,New York,Climb,Small,Some Cloud,Unknown bird - small,False,150,True,2008,7,LONG ISLAND MAC ARTHUR,40.796324,-73.101703,99.0,292.8807816425768,NY,KJFK_New_York,9.3,72.0,12.35,12.4,0.0,1010.2,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-09,2.0,Illinois,Landing Roll,Small,Some Cloud,American kestrel,False,0,True,2008,7,CHICAGO MIDWAY INTL ARPT,41.785999,-87.752403,620.0,8.607490552607114,IL,KORD_Chicago,1.4499999999999995,41.5,20.35,16.1,3.0,1016.85,1,High,2
Airplane,"(10, 30]",1,1,2008-07-09,2.0,Colorado,Climb,Medium,No Cloud,Unknown bird - medium,True,30,True,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,12.35,46.5,16.15,14.5,0.0,1014.8,1,High,2
Airplane,"(50, 100]",1,1,2008-07-09,2.0,Colorado,Approach,Small,Some Cloud,Unknown bird - small,True,70,False,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,12.35,46.5,16.15,14.5,0.0,1014.8,1,Medium,1
Airplane,"(-1, 0]",1,1,2008-07-10,2.0,Colorado,Take-off run,Medium,No Cloud,Unknown bird - medium,False,0,False,2008,7,DENVER INTL AIRPORT,39.52920150756836,-104.65799713134766,6295.0,27.573111187238812,CO,KDEN_Denver,14.333333333333334,52.66666666666666,16.066666666666666,12.766666666666666,0.0,1004.0,1,High,2
